,match_id,team_id,possession_full_match,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
2712,3801,8455,58,6,3,3,3,2,1
2713,3801,10261,42,7,5,2,0,0,0
2714,3802,8650,41,8,2,6,2,2,0
2715,3802,9825,59,6,0,6,0,0,0
2716,3803,10260,76,16,7,9,2,1,1
2717,3803,9879,24,2,0,2,0,0,0
2718,3805,10194,39,1,1,0,4,1,3
2719,3805,8466,61,7,3,4,0,0,0
2720,3807,10003,62,8,4,4,4,2,2
2721,3807,8344,38,2,2,0,0,0,0
2722,3808,8586,46,4,2,2,1,1,0
2723,3808,8668,54,4,4,0,0,0,0
2724,3809,10260,43,2,1,1,1,1,0
2725,3809,9825,57,11,6,5,0,0,0
2726,3811,8466,63,9,3,6,4,4,0
2727,3811,8667,37,5,3,2,0,0,0
2728,3813,8455,61,6,1,5,2,1,1
2729,3813,8659,39,2,0,2,3,2,1
2730,3815,8668,68,4,2,2,1,1,0
2731,3815,9826,32,1,0,1,0,0,0
2732,3816,9879,30,5,2,3,3,1,2
2733,3816,8650,70,6,3,3,0,0,0
2734,3817,8456,57,3,1,2,1,0,1
2735,3817,8472,43,1,0,1,0,0,0
2736,3819,9825,65,6,4,2,1,1,0
2737,3819,8472,35,2,0,2,1,1,0
2738,3820,8344,56,13,9,4,3,1,2
2739,3820,8667,44,2,1,1,0,0,0
2740,3821,8455,47,14,8,6,2,1,1
2741,3821,8668,53,7,5,2,2,0,2
2742,3822,9826,34,11,4,7,3,1,2
2743,3822,10260,66,8,5,3,0,0,0
2744,3823,8650,54,10,3,7,2,1,1
2745,3823,10003,46,5,3,2,0,0,0
2746,3825,10261,54,8,2,6,2,2,0
2747,3825,10252,46,5,3,2,1,1,0
2748,3826,9850,41,7,3,4,2,1,1
2749,3826,8586,59,4,1,3,1,0,1
2750,3827,8659,64,11,2,9,2,1,1
2751,3827,9879,36,2,1,1,1,0,1
2752,3828,8654,32,2,2,0,1,1,0
2753,3828,8466,68,6,0,6,0,0,0
2754,3831,8455,58,8,3,5,1,1,0
2755,3831,9879,42,3,2,1,1,0,1
2756,3832,10261,53,7,2,5,2,1,1
2757,3832,8667,47,5,3,2,0,0,0
2758,3833,8456,48,5,2,3,3,1,2
2759,3833,10260,52,7,2,5,1,0,1
2760,3834,8466,58,7,2,5,2,1,1
2761,3834,8650,42,3,1,2,2,2,0
2762,3835,10194,44,6,3,3,3,2,1
2763,3835,9825,56,6,2,4,1,1,0
2764,3837,9826,31,4,1,3,2,0,2
2765,3837,10003,69,4,2,2,0,0,0
2766,3838,8586,61,8,4,4,2,1,1
2767,3838,8344,39,5,2,3,0,0,0
2768,3839,9825,61,5,4,1,1,0,1
2769,3839,10003,39,2,1,1,0,0,0
2770,3841,8586,47,3,2,1,4,2,2
2771,3841,8455,53,2,0,2,1,0,1
2772,3842,8466,65,6,5,1,2,2,0
2773,3842,9826,35,3,2,1,3,1,2
2774,3844,8456,75,9,4,5,1,1,0
2775,3844,10252,25,1,0,1,1,1,0
2776,3845,10261,55,11,7,4,3,1,2
2777,3845,8668,45,3,2,1,0,0,0
2778,3846,10194,48,3,3,0,2,1,1
2779,3846,9850,52,5,2,3,3,0,3
2780,3847,10260,55,5,2,3,2,1,1
2781,3847,8659,45,6,2,4,3,0,3
2782,3853,8650,43,6,4,2,2,0,2
2783,3853,10260,57,8,3,5,2,0,2
2784,3855,10261,54,13,5,8,3,0,3
2785,3855,9879,46,2,0,2,0,0,0
2786,3856,9850,41,9,5,4,1,1,0
2787,3856,8466,59,4,1,3,0,0,0
2788,3857,10003,57,7,2,5,3,2,1
2789,3857,8659,43,5,3,2,1,0,1
2790,3858,10194,54,5,5,0,2,0,2
2791,3858,8654,46,3,3,0,1,0,1
2792,3859,8659,37,7,2,5,1,1,0
2793,3859,10003,63,7,4,3,1,0,1
2794,3860,8455,62,7,4,3,2,2,0
2795,3860,10252,38,5,3,2,1,0,1
2796,3861,8668,68,12,6,6,2,1,1
2797,3861,8344,32,5,3,2,3,2,1
2798,3862,10261,61,5,4,1,3,1,2
2799,3862,9879,39,5,1,4,1,0,1
2800,3863,8667,54,7,2,5,2,1,1
2801,3863,8456,46,1,0,1,0,0,0
2802,3865,8466,64,4,2,2,1,1,0
2803,3865,9850,36,2,1,1,2,0,2
2804,3867,8472,66,6,4,2,3,0,3
2805,3867,9826,34,6,1,5,0,0,0
2806,3868,8586,58,8,3,5,1,1,0
2807,3868,9825,42,2,1,1,1,0,1
2808,3869,10252,51,4,3,1,4,1,3
2809,3869,10194,49,1,0,1,1,0,1
2810,3870,8344,33,3,2,1,2,1,1
2811,3870,8650,67,6,4,2,0,0,0
2812,3871,9825,47,8,4,4,1,1,0
2813,3871,8455,53,9,6,3,4,1,3
2814,3872,10003,59,11,5,6,2,1,1
2815,3872,8668,41,3,0,3,1,1,0
2816,3873,8667,43,3,2,1,1,1,0
2817,3873,8659,57,7,3,4,1,0,1
2818,3874,8456,68,10,4,6,2,1,1
2819,3874,9879,32,1,1,0,2,1,1
2820,3875,10261,73,10,7,3,2,0,2
2821,3875,9826,27,3,2,1,2,0,2
2822,3876,9850,54,7,4,3,3,1,2
2823,3876,8472,46,6,2,4,1,0,1
2824,3877,8586,51,4,3,1,1,1,0
2825,3877,8466,49,4,3,1,2,0,2
2826,3878,10260,55,5,4,1,2,1,1
2827,3878,8654,45,5,4,1,1,0,1
2828,3879,8456,53,8,2,6,2,2,0
2829,3879,9825,47,3,0,3,3,1,2
2830,3880,8455,67,11,4,7,0,0,0
2831,3880,9826,33,5,2,3,0,0,0
2832,3882,8586,41,6,5,1,2,2,0
2833,3882,8650,59,2,1,1,0,0,0
2834,3883,10260,55,4,1,3,2,1,1
2835,3883,10252,45,2,1,1,1,0,1
2836,3884,8466,54,7,4,3,1,0,1
2837,3884,10261,46,5,0,5,0,0,0
2838,3885,10194,56,8,2,6,1,1,0
2839,3885,8667,44,4,1,3,2,1,1
2840,3886,8472,60,10,2,8,1,1,0
2841,3886,8654,40,5,1,4,3,3,0
2842,3889,10252,51,4,1,3,2,2,0
2843,3889,9879,49,10,4,6,2,1,1
2844,3890,9826,34,7,3,4,2,1,1
2845,3890,8344,66,6,3,3,1,0,1
2846,3891,8455,49,8,7,1,2,1,1
2847,3891,10194,51,3,1,2,1,0,1
2848,3892,8668,42,11,7,4,2,1,1
2849,3892,9825,58,8,5,3,0,0,0
2850,3894,8466,57,1,1,0,1,0,1
2851,3894,8456,43,4,1,3,1,0,1
2852,3895,10261,44,6,3,3,3,0,3
2853,3895,10260,56,0,0,0,0,0,0
2854,3896,8659,29,5,4,1,1,1,0
2855,3896,9850,71,4,4,0,2,0,2
2856,3898,8654,35,2,2,0,2,1,1
2857,3898,8650,65,7,1,6,1,0,1
2858,3900,10252,56,5,2,3,4,1,3
2859,3900,9826,44,3,1,2,0,0,0
2860,3903,10260,55,9,1,8,1,1,0
2861,3903,8667,45,1,0,1,0,0,0
2862,3904,8344,33,3,1,2,1,0,1
2863,3904,8466,67,9,5,4,0,0,0
2864,3905,10261,51,7,4,3,1,0,1
2865,3905,10194,49,2,0,2,0,0,0
2866,3906,8668,53,9,5,4,1,0,1
2867,3906,8472,47,14,5,9,0,0,0
2868,3908,8659,32,2,2,0,1,1,0
2869,3908,8586,68,9,3,6,2,1,1
2870,3911,8455,62,23,12,11,1,0,1
2871,3911,8472,38,1,1,0,0,0,0
2872,3912,10260,62,7,2,5,1,1,0
2873,3912,8668,38,8,4,4,3,1,2
2874,3914,8456,69,8,2,6,2,0,2
2875,3914,8659,31,4,1,3,0,0,0
2876,3915,10003,53,4,3,1,1,0,1
2877,3915,10261,47,5,2,3,2,0,2
2878,3916,8650,58,4,2,2,2,2,0
2879,3916,9850,42,7,4,3,1,0,1
2880,3917,9879,37,4,2,2,2,1,1
2881,3917,8586,63,4,3,1,0,0,0
2882,3918,8654,66,7,4,3,2,0,2
2883,3918,9826,34,8,4,4,1,0,1
2884,3919,10261,38,4,2,2,1,1,0
2885,3919,9825,62,5,4,1,1,0,1
2886,3920,9826,46,2,1,1,2,2,0
2887,3920,8456,54,5,1,4,0,0,0
2888,3922,8455,27,7,4,3,1,1,0
2889,3922,8650,73,18,6,12,3,1,2
2890,3923,10260,64,12,7,5,2,1,1
2891,3923,9850,36,4,0,4,1,0,1
2892,3926,8472,58,7,3,4,1,1,0
2893,3926,8344,42,2,1,1,2,0,2
2894,3928,8654,56,6,5,1,1,1,0
2895,3928,8659,44,10,3,7,2,1,1
2896,3929,8659,39,2,2,0,1,0,1
2897,3929,9825,61,5,4,1,0,0,0
2898,3930,8667,54,5,2,3,2,2,0
2899,3930,10252,46,5,3,2,1,1,0
2900,3933,8456,41,7,4,3,1,1,0
2901,3933,8668,59,1,0,1,1,0,1
2902,3934,10260,63,4,2,2,1,0,1
2903,3934,8472,37,1,0,1,0,0,0
2904,3935,10261,54,10,5,5,3,2,1
2905,3935,8344,46,5,1,4,0,0,0
2906,3937,10003,39,8,2,6,1,1,0
2907,3937,8466,61,9,6,3,1,1,0
2908,3938,8654,49,9,3,6,1,1,0
2909,3938,8586,51,6,3,3,2,2,0
2910,3939,8455,63,12,5,7,1,0,1
2911,3939,8344,37,5,3,2,0,0,0
2912,3940,9879,66,6,4,2,1,0,1
2913,3940,9826,34,7,4,3,0,0,0
2914,3942,10261,36,3,2,1,1,0,1
2915,3942,8650,64,9,6,3,0,0,0
2916,3943,8456,68,14,6,8,1,1,0
2917,3943,8654,32,0,0,0,1,0,1
2918,3947,8586,54,8,8,0,4,2,2
2919,3947,10252,46,2,1,1,0,0,0
2920,3948,8659,42,11,8,3,2,1,1
2921,3948,10194,58,7,3,4,1,1,0
2922,3949,10261,45,8,1,7,2,0,2
2923,3949,10252,55,3,2,1,0,0,0
2924,3950,8668,44,4,2,2,1,1,0
2925,3950,8455,56,8,3,5,0,0,0
2926,3951,8659,45,5,3,2,1,1,0
2927,3951,9879,55,2,0,2,2,2,0
2928,3953,10260,60,10,2,8,3,2,1
2929,3953,9826,40,0,0,0,0,0,0
2930,3954,8654,41,3,2,1,1,1,0
2931,3954,8466,59,10,3,7,1,0,1
2932,3956,8472,30,6,2,4,1,1,0
2933,3956,9825,70,9,8,1,4,2,2
2934,3957,10003,56,9,6,3,1,1,0
2935,3957,8650,44,5,3,2,2,1,1
2936,3959,9825,49,9,5,4,1,1,0
2937,3959,10194,51,4,0,4,0,0,0
2938,3961,9879,35,2,1,1,1,1,0
2939,3961,8455,65,12,5,7,0,0,0
2940,3962,9826,44,5,3,2,2,0,2
2941,3962,10003,56,5,1,4,1,0,1
2942,3963,8650,57,8,5,3,2,0,2
2943,3963,8466,43,8,1,7,0,0,0
2944,3964,8456,42,3,2,1,2,1,1
2945,3964,10260,58,3,0,3,1,1,0
2946,3965,10261,60,5,4,1,4,3,1
2947,3965,8667,40,7,5,2,2,0,2
2948,3966,10252,36,3,2,1,1,1,0
2949,3966,9850,64,3,0,3,3,1,2
2950,3967,8472,48,4,3,1,5,2,3
2951,3967,8659,52,3,3,0,1,0,1
2952,3968,8668,62,3,1,2,1,0,1
2953,3968,8654,38,2,2,0,1,0,1
2954,3969,8456,66,9,3,6,2,1,1
2955,3969,10252,34,1,0,1,0,0,0
2956,3973,10260,59,10,7,3,1,1,0
2957,3973,8659,41,2,0,2,1,1,0
2958,3974,8466,62,4,3,1,2,2,0
2959,3974,9826,38,3,2,1,2,0,2
2960,3975,9850,43,4,3,1,3,2,1
2961,3975,10194,57,3,0,3,0,0,0
2962,3976,8650,53,7,1,6,1,1,0
2963,3976,8472,47,10,6,4,1,1,0
2964,3977,9825,43,3,1,2,2,1,1
2965,3977,10003,57,3,0,3,1,0,1
2966,3978,8586,53,3,2,1,1,1,0
2967,3978,8455,47,7,2,5,1,0,1
2968,3979,10261,43,11,8,3,1,1,0
2969,3979,8344,57,3,1,2,0,0,0
2970,3981,10252,55,8,4,4,2,1,1
2971,3981,8667,45,2,1,1,2,1,1
2972,3983,8456,54,6,2,4,3,0,3
2973,3983,8668,46,4,1,3,1,0,1
2974,3984,8455,55,12,3,9,1,0,1
2975,3984,9850,45,7,4,3,0,0,0
2976,3985,10003,58,9,6,3,2,2,0
2977,3985,8466,42,5,5,0,3,1,2
2978,3986,10260,63,5,3,2,1,1,0
2979,3986,8472,37,4,3,1,2,0,2
2980,3987,8586,61,7,1,6,2,1,1
2981,3987,8654,39,5,0,5,0,0,0
2982,3988,8659,44,4,2,2,2,2,0
2983,3988,9825,56,4,2,2,1,1,0
2984,3989,9825,56,8,4,4,2,1,1
2985,3989,9850,44,6,4,2,0,0,0
2986,3990,8586,62,7,3,4,3,2,1
2987,3990,10252,38,7,3,4,1,0,1
2988,3991,8455,66,9,4,5,1,0,1
2989,3991,8344,34,6,1,5,0,0,0
2990,3993,8667,33,2,2,0,2,1,1
2991,3993,8668,67,7,5,2,0,0,0
2992,3994,8466,53,9,4,5,3,1,2
2993,3994,10260,47,6,3,3,1,0,1
2994,3995,10261,37,4,4,0,3,2,1
2995,3995,8650,63,6,3,3,1,0,1
2996,3996,8659,49,6,2,4,1,1,0
2997,3996,10194,51,4,2,2,3,1,2
2998,3997,10003,63,8,4,4,1,1,0
2999,3997,8472,37,3,1,2,0,0,0
3000,3998,8456,63,11,5,6,3,3,0
3001,3998,8654,37,0,0,0,1,0,1
3002,3999,8668,53,10,8,2,1,1,0
3003,3999,10252,47,9,4,5,0,0,0
3004,4000,8455,46,3,2,1,2,1,1
3005,4000,8456,54,9,4,5,3,1,2
3006,4003,10194,34,6,5,1,1,1,0
3007,4003,10260,66,5,3,2,1,1,0
3008,4004,8344,39,7,4,3,1,1,0
3009,4004,9850,61,17,10,7,0,0,0
3010,4005,8466,66,6,6,0,2,1,1
3011,4005,9879,34,0,0,0,2,2,0
3012,4006,10261,52,7,2,5,3,2,1
3013,4006,8472,48,5,1,4,1,0,1
3014,4007,8586,67,7,5,2,2,2,0
3015,4007,8667,33,7,6,1,2,0,2
3016,4008,8654,33,7,4,3,1,1,0
3017,4008,10003,67,8,3,5,1,0,1
3018,4009,9825,77,7,4,3,1,1,0
3019,4009,9826,23,3,1,2,1,1,0
3020,4010,8455,62,3,2,1,4,3,1
3021,4010,8191,38,1,0,1,1,0,1
3022,4011,8668,64,7,6,1,2,2,0
3023,4011,8197,36,2,0,2,0,0,0
3024,4012,8650,56,4,2,2,2,2,0
3025,4012,8466,44,5,2,3,2,0,2
3026,4013,10003,42,3,1,2,3,0,3
3027,4013,10260,58,8,5,3,2,0,2
3028,4014,8456,55,7,4,3,2,1,1
3029,4014,10261,45,5,0,5,0,0,0
3030,4015,10172,51,11,5,6,1,1,0
3031,4015,8667,49,5,0,5,1,1,0
3032,4019,9825,69,18,8,10,3,1,2
3033,4019,8191,31,3,1,2,5,3,2
3034,4020,10252,39,4,3,1,1,1,0
3035,4020,8586,61,12,7,5,1,1,0
3036,4021,10172,35,5,1,4,3,2,1
3037,4021,8455,65,9,4,5,0,0,0
3038,4022,8472,47,5,4,1,3,2,1
3039,4022,9826,53,8,0,8,1,1,0
3040,4023,8668,67,7,5,2,2,1,1
3041,4023,10003,33,4,3,1,0,0,0
3042,4024,8667,46,3,2,1,1,0,1
3043,4024,8466,54,3,1,2,2,0,2
3044,4025,8197,58,7,2,5,1,0,1
3045,4025,8659,42,6,2,4,1,0,1
3046,4026,8456,52,8,4,4,1,1,0
3047,4026,10260,48,3,0,3,0,0,0
3048,4027,10261,35,7,5,2,1,0,1
3049,4027,8650,65,4,0,4,0,0,0
3050,4030,8650,59,7,3,4,1,1,0
3051,4030,8455,41,9,7,2,0,0,0
3052,4031,10260,72,9,5,4,2,1,1
3053,4031,9826,28,2,0,2,0,0,0
3054,4032,8456,57,13,5,8,1,0,1
3055,4032,10172,43,10,5,5,0,0,0
3056,4033,8466,65,8,4,4,2,1,1
3057,4033,8197,35,1,0,1,0,0,0
3058,4035,10003,48,5,4,1,1,1,0
3059,4035,9825,52,6,2,4,0,0,0
3060,4036,8586,60,6,4,2,2,1,1
3061,4036,10194,40,5,3,2,0,0,0
3062,4037,8659,57,4,4,0,2,0,2
3063,4037,10261,43,1,0,1,0,0,0
3064,4038,8654,57,14,7,7,5,4,1
3065,4038,10252,43,6,5,1,0,0,0
3066,4039,9825,62,13,6,7,2,2,0
3067,4039,10260,38,1,0,1,2,0,2
3068,4040,10252,36,4,3,1,3,0,3
3069,4040,8466,64,9,4,5,0,0,0
3070,4041,8455,76,12,9,3,5,1,4
3071,4041,8659,24,1,1,0,0,0,0
3072,4042,8650,65,5,1,4,1,1,0
3073,4042,9826,35,7,3,4,1,1,0
3074,4043,8668,56,5,4,1,1,1,0
3075,4043,8654,44,6,2,4,0,0,0
3076,4044,8586,74,12,6,6,3,1,2
3077,4044,8667,26,2,2,0,1,1,0
3078,4045,8197,40,6,2,4,2,0,2
3079,4045,8472,60,8,3,5,0,0,0
3080,4046,8456,59,11,4,7,2,2,0
3081,4046,10003,41,3,0,3,2,1,1
3082,4047,10261,56,10,5,5,1,0,1
3083,4047,10172,44,9,5,4,0,0,0
3084,4048,8191,28,2,1,1,3,2,1
3085,4048,10194,72,6,4,2,1,1,0
3086,4049,8191,47,7,4,3,3,2,1
3087,4049,10252,53,14,10,4,0,0,0
3088,4050,10194,52,10,2,8,2,2,0
3089,4050,8650,48,7,0,7,2,1,1
3090,4051,10260,77,5,3,2,1,0,1
3091,4051,8667,23,3,1,2,0,0,0
3092,4054,8472,34,9,4,5,1,1,0
3093,4054,8455,66,15,6,9,1,0,1
3094,4055,10003,64,5,2,3,1,0,1
3095,4055,9826,36,5,2,3,1,0,1
3096,4056,8668,61,6,3,3,1,0,1
3097,4056,8586,39,6,3,3,1,0,1
3098,4057,9825,54,10,6,4,2,1,1
3099,4057,8659,46,3,0,3,1,1,0
3100,4058,8654,47,5,2,3,1,1,0
3101,4058,10261,53,1,0,1,2,0,2
3102,4059,9825,58,10,3,7,1,0,1
3103,4059,8466,42,3,1,2,1,0,1
3104,4060,8191,43,4,2,2,2,2,0
3105,4060,10261,57,5,2,3,1,0,1
3106,4061,8650,54,4,3,1,2,1,1
3107,4061,8197,46,11,3,8,0,0,0
3108,4062,10260,64,1,1,0,3,2,1
3109,4062,10194,36,3,0,3,1,1,0
3110,4063,10003,58,11,7,4,1,1,0
3111,4063,10172,42,2,1,1,1,0,1
3112,4064,9826,45,11,9,2,2,2,0
3113,4064,10252,55,2,1,1,0,0,0
3114,4065,8659,57,12,4,8,1,1,0
3115,4065,8654,43,10,8,2,2,1,1
3116,4066,8586,62,4,2,2,2,2,0
3117,4066,8455,38,6,4,2,1,0,1
3118,4067,8667,41,3,2,1,1,0,1
3119,4067,8668,59,7,5,2,3,0,3
3120,4068,8472,35,7,3,4,2,1,1
3121,4068,8456,65,1,0,1,1,1,0
3122,4069,8197,34,4,2,2,5,3,2
3123,4069,10252,66,8,2,6,0,0,0
3124,4070,8659,51,3,1,2,2,1,1
3125,4070,8667,49,4,1,3,0,0,0
3126,4071,8650,52,9,1,8,1,1,0
3127,4071,8472,48,2,0,2,0,0,0
3128,4072,8456,52,16,8,8,1,1,0
3129,4072,8668,48,6,1,5,2,1,1
3130,4073,8455,66,11,5,6,2,1,1
3131,4073,10261,34,3,2,1,0,0,0
3132,4074,10172,51,9,6,3,1,0,1
3133,4074,8191,49,5,3,2,0,0,0
3134,4075,8466,51,5,2,3,1,1,0
3135,4075,10260,49,0,0,0,3,0,3
3136,4076,9825,57,7,3,4,2,1,1
3137,4076,10194,43,3,2,1,1,1,0
3138,4078,8654,56,9,6,3,3,0,3
3139,4078,10003,44,5,1,4,0,0,0
3140,4079,10261,48,8,4,4,2,1,1
3141,4079,9825,52,3,0,3,1,0,1
3142,4080,8191,40,4,2,2,1,1,0
3143,4080,8466,60,4,1,3,0,0,0
3144,4081,8667,39,1,1,0,3,1,2
3145,4081,8455,61,6,0,6,1,0,1
3146,4082,10194,57,4,2,2,2,1,1
3147,4082,9826,43,5,1,4,1,0,1
3148,4083,10172,47,6,2,4,1,1,0
3149,4083,8668,53,7,3,4,1,0,1
3150,4085,8650,46,11,5,6,1,0,1
3151,4085,10260,54,5,0,5,0,0,0
3152,4086,8654,43,12,6,6,1,1,0
3153,4086,8472,57,8,2,6,0,0,0
3154,4087,10003,53,7,2,5,2,1,1
3155,4087,8586,47,3,0,3,0,0,0
3156,4089,10260,65,11,4,7,2,1,1
3157,4089,10252,35,6,1,5,0,0,0
3158,4090,10003,44,4,1,3,1,0,1
3159,4090,8667,56,6,2,4,0,0,0
3160,4091,8650,63,12,3,9,2,1,1
3161,4091,9825,37,4,1,3,0,0,0
3162,4092,9826,26,1,1,0,3,1,2
3163,4092,8456,74,3,1,2,2,1,1
3164,4093,10261,51,9,3,6,3,1,2
3165,4093,8472,49,4,3,1,0,0,0
3166,4094,8659,58,6,4,2,1,0,1
3167,4094,10172,42,8,2,6,0,0,0
3168,4095,8668,55,7,1,6,1,1,0
3169,4095,8466,45,3,1,2,1,1,0
3170,4096,10194,49,6,2,4,3,3,0
3171,4096,8455,51,9,0,9,1,0,1
3172,4097,8586,66,10,3,7,3,1,2
3173,4097,8191,34,5,0,5,0,0,0
3174,4098,8654,49,4,4,0,3,3,0
3175,4098,8197,51,8,3,5,0,0,0
3176,4099,9825,58,5,3,2,4,4,0
3177,4099,10172,42,6,0,6,0,0,0
3178,4100,8191,47,4,2,2,1,0,1
3179,4100,8650,53,6,3,3,0,0,0
3180,4101,8455,66,11,6,5,2,2,0
3181,4101,8654,34,0,0,0,0,0,0
3182,4102,9826,42,7,5,2,2,2,0
3183,4102,8466,58,4,1,3,1,0,1
3184,4105,10261,38,4,3,1,5,2,3
3185,4105,10260,62,2,1,1,5,2,3
3186,4106,8667,53,5,2,3,1,1,0
3187,4106,8472,47,5,1,4,1,1,0
3188,4107,10003,43,2,0,2,1,0,1
3189,4107,10252,57,5,0,5,0,0,0
3190,4108,8456,53,2,2,0,3,1,2
3191,4108,8659,47,9,2,7,3,1,2
3192,4109,10252,48,6,2,4,1,1,0
3193,4109,8472,52,7,2,5,0,0,0
3194,4110,8667,63,11,4,7,3,2,1
3195,4110,8197,37,1,1,0,0,0,0
3196,4113,10261,53,9,4,5,3,1,2
3197,4113,8668,47,1,1,0,0,0,0
3198,4114,10172,54,8,4,4,1,1,0
3199,4114,9826,46,4,1,3,3,1,2
3200,4115,8455,60,5,1,4,1,0,1
3201,4115,8466,40,1,1,0,0,0,0
3202,4117,8586,47,7,3,4,3,2,1
3203,4117,10260,53,7,6,1,2,2,0
3204,4118,9825,44,14,4,10,3,1,2
3205,4118,8654,56,7,4,3,1,0,1
3206,4119,10252,40,4,3,1,3,2,1
3207,4119,10261,60,4,2,2,0,0,0
3208,4121,9826,45,7,3,4,2,1,1
3209,4121,8654,55,7,6,1,1,0,1
3210,4122,9825,55,4,2,2,1,1,0
3211,4122,8668,45,2,1,1,1,0,1
3212,4123,8667,43,5,4,1,1,1,0
3213,4123,10194,57,4,0,4,2,2,0
3214,4125,8466,59,3,2,1,4,3,1
3215,4125,8659,41,3,0,3,4,1,3
3216,4126,8472,45,4,2,2,1,0,1
3217,4126,10260,55,4,0,4,0,0,0
3218,4128,8586,66,6,3,3,4,3,1
3219,4128,10172,34,1,0,1,1,0,1
3220,4129,10252,70,7,5,2,2,1,1
3221,4129,9826,30,2,0,2,1,1,0
3222,4130,8668,56,5,2,3,2,1,1
3223,4130,8667,44,9,5,4,1,0,1
3224,4131,8197,41,5,1,4,1,1,0
3225,4131,8650,59,7,1,6,0,0,0
3226,4132,8456,64,18,8,10,3,2,1
3227,4132,8472,36,2,1,1,1,1,0
3228,4135,9825,59,7,5,2,3,1,2
3229,4135,8466,41,5,3,2,1,0,1
3230,4136,10194,35,4,1,3,1,1,0
3231,4136,10260,65,2,0,2,0,0,0
3232,4137,8586,46,4,2,2,3,2,1
3233,4137,8455,54,7,2,5,1,0,1
3234,4138,8659,54,4,2,2,2,1,1
3235,4138,8654,46,3,2,1,0,0,0
3236,4139,9825,53,4,3,1,2,1,1
3237,4139,10194,47,2,1,1,4,2,2
3238,4140,8191,46,5,1,4,1,0,1
3239,4140,10172,54,8,2,6,0,0,0
3240,4141,10261,37,6,4,2,4,0,4
3241,4141,8455,63,4,1,3,1,0,1
3242,4142,8586,58,4,1,3,1,1,0
3243,4142,9826,42,12,2,10,1,0,1
3244,4143,8668,38,7,4,3,1,1,0
3245,4143,8456,62,7,4,3,0,0,0
3246,4144,10252,62,5,1,4,3,1,2
3247,4144,8197,38,5,0,5,3,2,1
3248,4145,10260,61,1,1,0,1,1,0
3249,4145,8466,39,1,0,1,0,0,0
3250,4146,8650,53,7,2,5,2,1,1
3251,4146,8472,47,2,0,2,0,0,0
3252,4147,10003,60,11,6,5,1,1,0
3253,4147,8654,40,7,1,6,0,0,0
3254,4148,8667,47,5,3,2,1,1,0
3255,4148,8659,53,3,2,1,1,1,0
3256,4149,10252,49,5,2,3,3,1,2
3257,4149,8650,51,7,2,5,1,0,1
3258,4151,8668,68,9,5,4,2,0,2
3259,4151,8659,32,2,1,1,1,0,1
3260,4153,9825,34,2,1,1,3,2,1
3261,4153,8456,66,6,0,6,0,0,0
3262,4155,10260,64,9,4,5,3,1,2
3263,4155,10172,36,7,4,3,2,0,2
3264,4156,10003,46,3,2,1,2,1,1
3265,4156,8455,54,7,3,4,3,1,2
3266,4157,8472,34,4,1,3,2,1,1
3267,4157,8586,66,14,5,9,0,0,0
3268,4158,8667,46,5,2,3,2,1,1
3269,4158,8654,54,6,3,3,2,1,1
3270,4159,10252,52,4,2,2,1,1,0
3271,4159,9825,48,3,1,2,1,1,0
3272,4160,8456,57,4,2,2,3,3,0
3273,4160,8455,43,1,1,0,1,0,1
3274,4161,9826,54,7,5,2,3,2,1
3275,4161,8668,46,5,1,4,0,0,0
3276,4162,8667,53,9,3,6,3,1,2
3277,4162,10261,47,3,2,1,1,0,1
3278,4163,8650,66,10,6,4,1,0,1
3279,4163,8654,34,4,3,1,1,0,1
3280,4164,10260,72,7,3,4,2,1,1
3281,4164,8197,28,0,0,0,1,1,0
3282,4165,8466,63,10,2,8,2,0,2
3283,4165,10003,37,2,0,2,0,0,0
3284,4166,10194,52,2,1,1,1,1,0
3285,4166,10172,48,5,1,4,0,0,0
3286,4168,8586,62,6,4,2,1,0,1
3287,4168,8659,38,7,4,3,0,0,0
3288,4170,8191,55,7,2,5,1,1,0
3289,4170,8659,45,4,2,2,0,0,0
3290,4172,9826,37,6,2,4,1,1,0
3291,4172,8197,63,12,6,6,1,1,0
3292,4173,8667,26,3,2,1,2,1,1
3293,4173,8456,74,10,4,6,1,0,1
3294,4174,10261,42,3,3,0,1,0,1
3295,4174,10194,58,4,1,3,0,0,0
3296,4175,10172,45,6,3,3,2,2,0
3297,4175,8466,55,5,4,1,0,0,0
3298,4176,10003,61,10,5,5,6,2,4
3299,4176,8472,39,2,0,2,1,1,0
3300,4177,8586,56,10,4,6,1,1,0
3301,4177,9825,44,4,0,4,4,1,3
3302,4178,8654,41,8,4,4,2,1,1
3303,4178,10260,59,10,3,7,0,0,0
3304,4179,8197,42,5,1,4,1,1,0
3305,4179,9825,58,10,8,2,2,0,2
3306,4180,8667,37,4,1,3,6,5,1
3307,4180,10252,63,4,0,4,1,1,0
3308,4181,10260,57,4,1,3,4,2,2
3309,4181,8191,43,3,2,1,2,1,1
3310,4182,8466,67,11,2,9,2,0,2
3311,4182,8654,33,4,3,1,0,0,0
3312,4183,9826,54,3,1,2,3,1,2
3313,4183,10261,46,0,0,0,0,0,0
3314,4188,10172,47,7,4,3,4,4,0
3315,4188,8472,53,8,1,7,1,0,1
3316,4189,10194,48,6,4,2,1,1,0
3317,4189,10252,52,2,1,1,0,0,0
