,match_id,team_id,possession_until_halftime,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
625,2094,10261,35,2,1,1,1,0,1
626,2095,8472,41,7,3,4,3,1,2
627,2095,9879,59,10,5,5,2,0,2
628,2096,8559,47,5,2,3,4,2,2
629,2096,8655,53,1,0,1,0,0,0
630,2097,8667,52,3,2,1,3,1,2
631,2097,8654,48,7,5,2,1,0,1
632,2098,10194,43,3,1,2,3,1,2
633,2098,8586,57,5,5,0,1,1,0
634,2099,10261,51,6,5,1,1,1,0
635,2099,8472,49,3,2,1,1,0,1
636,2101,9825,66,10,3,7,2,1,1
637,2101,8654,34,6,2,4,0,0,0
638,2102,8668,41,10,6,4,5,2,3
639,2102,10260,59,10,8,2,0,0,0
640,2103,8456,54,8,1,7,1,0,1
641,2103,10194,46,6,3,3,0,0,0
642,2104,8655,53,2,2,0,3,2,1
643,2104,8549,47,1,0,1,0,0,0
644,2105,8667,52,6,3,3,2,2,0
645,2105,8659,48,14,6,8,2,0,2
646,2106,8462,53,11,7,4,2,2,0
647,2106,9879,47,5,2,3,2,1,1
648,2108,8455,55,6,5,1,1,1,0
649,2108,8650,45,2,1,1,1,1,0
650,2109,10260,53,18,11,7,3,2,1
651,2109,8658,47,3,1,2,2,1,1
652,2110,8586,57,9,3,6,2,1,1
653,2110,8650,43,3,0,3,1,0,1
654,2111,10252,46,4,4,0,2,1,1
655,2111,8528,54,8,4,4,1,0,1
656,2113,8654,60,9,6,3,3,2,1
657,2113,8602,40,10,2,8,4,2,2
658,2114,8655,48,8,7,1,2,1,1
659,2114,8456,52,3,1,2,2,2,0
660,2115,8559,43,4,3,1,1,0,1
661,2115,8472,57,9,5,4,0,0,0
662,2116,9879,54,3,2,1,1,0,1
663,2116,8462,46,4,3,1,0,0,0
664,2117,8191,49,10,4,6,1,1,0
665,2117,10194,51,4,2,2,1,0,1
666,2119,8528,48,5,5,0,4,3,1
667,2119,8191,52,8,3,5,0,0,0
668,2120,8455,58,14,8,6,3,2,1
669,2120,8655,42,4,2,2,3,3,0
670,2121,8668,55,9,7,2,2,0,2
671,2121,8559,45,4,0,4,2,0,2
672,2122,8472,42,6,3,3,3,1,2
673,2122,8658,58,11,5,6,1,0,1
674,2124,8654,46,6,3,3,1,1,0
675,2124,9825,54,6,4,2,1,0,1
676,2125,10252,45,6,2,4,4,1,3
677,2125,8602,55,4,4,0,1,1,0
678,2126,8667,52,2,1,1,5,3,2
679,2126,8462,48,3,0,3,3,0,3
680,2128,8456,48,8,4,4,1,1,0
681,2128,9879,52,2,1,1,1,0,1
682,2129,8462,52,8,3,5,1,1,0
683,2129,8528,48,4,1,3,1,0,1
684,2130,8655,35,2,1,1,3,3,0
685,2130,10260,65,9,5,4,1,0,1
686,2131,8650,62,4,3,1,1,1,0
687,2131,9879,38,2,0,2,1,0,1
688,2132,8668,46,3,3,0,2,1,1
689,2132,10252,54,6,3,3,1,1,0
690,2133,8667,41,4,1,3,1,0,1
691,2133,8191,59,4,2,2,0,0,0
692,2134,8455,53,15,8,7,3,1,2
693,2134,8559,47,6,4,2,0,0,0
694,2135,8658,40,5,4,1,4,1,3
695,2135,8456,60,8,4,4,0,0,0
696,2136,9825,59,8,5,3,2,1,1
697,2136,8586,41,6,1,5,3,0,3
698,2137,8602,42,5,3,2,2,1,1
699,2137,10194,58,4,4,0,1,0,1
700,2138,8654,54,6,4,2,3,2,1
701,2138,8472,46,5,1,4,1,0,1
702,2139,8528,55,13,5,8,1,1,0
703,2139,9879,45,6,1,5,0,0,0
704,2141,8602,51,3,1,2,3,0,3
705,2141,9825,49,8,4,4,2,0,2
706,2142,8654,52,8,3,5,3,2,1
707,2142,8668,48,4,1,3,0,0,0
708,2143,8586,53,4,1,3,3,1,2
709,2143,8472,47,8,3,5,2,1,1
710,2144,8456,41,7,3,4,1,1,0
711,2144,8191,59,1,1,0,0,0,0
712,2145,8650,54,15,9,6,2,1,1
713,2145,8658,46,0,0,0,1,0,1
714,2148,8455,56,6,4,2,1,1,0
715,2148,10260,44,8,2,6,0,0,0
716,2150,9825,54,5,4,1,4,3,1
717,2150,8472,46,1,1,0,2,1,1
718,2151,8462,54,10,2,8,1,0,1
719,2151,10194,46,3,1,2,1,0,1
720,2153,8602,31,4,3,1,1,0,1
721,2153,8455,69,12,5,7,0,0,0
722,2154,8654,46,8,4,4,3,1,2
723,2154,8667,54,6,5,1,0,0,0
724,2155,8650,52,7,4,3,2,1,1
725,2155,8456,48,3,0,3,0,0,0
726,2156,10260,70,7,5,2,4,4,0
727,2156,8668,30,6,1,5,2,0,2
728,2158,8655,58,8,3,5,3,2,1
729,2158,8559,42,7,3,4,0,0,0
730,2159,10260,43,4,2,2,4,3,1
731,2159,8462,57,11,6,5,1,0,1
732,2160,8191,44,9,3,6,1,1,0
733,2160,8654,56,3,1,2,2,1,1
734,2162,8456,72,6,2,4,3,0,3
735,2162,8667,28,2,1,1,1,0,1
736,2163,9879,49,10,3,7,3,2,1
737,2163,8559,51,2,2,0,1,0,1
738,2164,8650,45,8,5,3,2,1,1
739,2164,8668,55,7,3,4,1,0,1
740,2165,8655,53,5,2,3,2,1,1
741,2165,10194,47,5,4,1,1,0,1
742,2166,8586,40,18,9,9,3,1,2
743,2166,10252,60,2,1,1,1,0,1
744,2167,9825,57,9,6,3,2,1,1
745,2167,8455,43,4,3,1,0,0,0
746,2168,8528,47,8,3,5,1,1,0
747,2168,8472,53,0,0,0,3,0,3
748,2169,8462,51,2,2,0,2,1,1
749,2169,8191,49,7,3,4,0,0,0
750,2170,10260,57,3,2,1,4,3,1
751,2170,8654,43,6,1,5,3,2,1
752,2171,8658,47,10,5,5,3,1,2
753,2171,8528,53,7,5,2,0,0,0
754,2172,8559,48,8,4,4,1,1,0
755,2172,8602,52,7,5,2,1,1,0
756,2173,8455,45,6,3,3,1,1,0
757,2173,8456,55,8,5,3,1,0,1
758,2174,8472,45,5,2,3,1,1,0
759,2174,9879,55,3,2,1,1,0,1
760,2175,8586,47,8,5,3,2,1,1
761,2175,8668,53,5,4,1,0,0,0
762,2176,8650,52,11,3,8,1,1,0
763,2176,8655,48,3,2,1,1,0,1
764,2178,9825,63,7,3,4,2,2,0
765,2178,10194,37,4,1,3,0,0,0
766,2180,8528,54,7,5,2,2,1,1
767,2180,10194,46,6,3,3,2,0,2
768,2182,8586,60,17,6,11,1,1,0
769,2182,8602,40,1,0,1,0,0,0
770,2183,8650,51,4,4,0,3,0,3
771,2183,9825,49,4,1,3,0,0,0
772,2184,8667,45,8,5,3,2,2,0
773,2184,8655,55,9,2,7,4,1,3
774,2185,8668,49,6,4,2,1,1,0
775,2185,8455,51,11,4,7,3,0,3
776,2186,9879,58,4,3,1,3,1,2
777,2186,8191,42,8,5,3,0,0,0
778,2188,8658,56,10,8,2,5,3,2
779,2188,8654,44,8,2,6,1,1,0
780,2189,8456,40,4,1,3,1,1,0
781,2189,8586,60,3,2,1,1,1,0
782,2190,8472,52,7,3,4,1,1,0
783,2190,10252,48,2,1,1,0,0,0
784,2191,10194,53,5,3,2,4,2,2
785,2191,9879,47,4,1,3,0,0,0
786,2192,10260,64,11,4,7,2,1,1
787,2192,8602,36,1,0,1,0,0,0
788,2193,8667,64,4,2,2,3,1,2
789,2193,8668,36,3,1,2,0,0,0
790,2194,9825,49,10,4,6,2,1,1
791,2194,8191,51,3,1,2,0,0,0
792,2195,8654,53,8,3,5,1,0,1
793,2195,8559,47,6,2,4,0,0,0
794,2196,8658,51,5,2,3,2,1,1
795,2196,8655,49,6,1,5,3,1,2
796,2197,8650,54,8,2,6,2,0,2
797,2197,8528,46,7,4,3,0,0,0
798,2198,8455,60,10,6,4,2,1,1
799,2198,8462,40,2,1,1,1,0,1
800,2199,9825,60,7,5,2,2,0,2
801,2199,8667,40,3,0,3,2,0,2
802,2200,8191,45,6,1,5,1,0,1
803,2200,8602,55,9,4,5,0,0,0
804,2202,8455,55,6,4,2,5,3,2
805,2202,8654,45,3,1,2,0,0,0
806,2203,8462,47,4,1,3,2,1,1
807,2203,8650,53,2,0,2,2,2,0
808,2204,8456,48,3,1,2,3,1,2
809,2204,8472,52,4,2,2,1,0,1
810,2205,10260,53,5,4,1,4,2,2
811,2205,9879,47,6,3,3,1,0,1
812,2206,8668,53,8,5,3,3,1,2
813,2206,8658,47,3,1,2,0,0,0
814,2208,10252,65,7,5,2,1,1,0
815,2208,10194,35,7,0,7,1,1,0
816,2209,8528,55,3,1,2,1,0,1
817,2209,8655,45,2,0,2,0,0,0
818,2210,8462,49,7,3,4,1,1,0
819,2210,8654,51,7,2,5,1,0,1
820,2211,8668,62,4,2,2,5,1,4
821,2211,8472,38,4,1,3,0,0,0
822,2212,8456,57,4,1,3,2,1,1
823,2212,10194,43,4,2,2,0,0,0
824,2214,10260,56,9,6,3,3,2,1
825,2214,8667,44,5,4,1,1,0,1
826,2215,9879,52,6,3,3,2,2,0
827,2215,8586,48,3,1,2,1,0,1
828,2217,8455,61,16,10,6,1,0,1
829,2217,8658,39,7,1,6,1,0,1
830,2218,9825,63,8,4,4,3,1,2
831,2218,10252,37,3,2,1,0,0,0
832,2219,9825,53,10,6,4,3,0,3
833,2219,8559,47,4,2,2,0,0,0
834,2220,8455,60,8,5,3,2,2,0
835,2220,8472,40,2,1,1,0,0,0
836,2222,8655,53,3,3,0,7,4,3
837,2222,9879,47,0,0,0,2,0,2
838,2224,8586,56,7,2,5,1,1,0
839,2224,8667,44,6,2,4,2,1,1
840,2225,10260,59,10,3,7,2,1,1
841,2225,8191,41,2,1,1,0,0,0
842,2226,8602,46,3,2,1,1,0,1
843,2226,8528,54,6,4,2,0,0,0
844,2227,8650,54,11,5,6,2,1,1
845,2227,10194,46,3,1,2,0,0,0
846,2228,8456,52,10,5,5,1,0,1
847,2228,8668,48,4,1,3,1,0,1
848,2229,8456,51,4,1,3,4,1,3
849,2229,8602,49,4,2,2,0,0,0
850,2230,8586,60,9,4,5,2,2,0
851,2230,8654,40,2,1,1,0,0,0
852,2231,10194,56,8,5,3,3,2,1
853,2231,8658,44,7,1,6,0,0,0
854,2232,8462,46,5,3,2,2,1,1
855,2232,9825,54,6,3,3,1,0,1
856,2233,8668,58,11,4,7,1,0,1
857,2233,8191,42,9,4,5,0,0,0
858,2234,8455,55,11,6,5,2,2,0
859,2234,9879,45,3,1,2,0,0,0
860,2236,8472,45,8,4,4,1,1,0
861,2236,8655,55,7,1,6,1,0,1
862,2237,10252,53,5,3,2,3,1,2
863,2237,8650,47,8,5,3,1,0,1
864,2238,10260,65,9,6,3,2,1,1
865,2238,8528,35,5,1,4,1,0,1
866,2239,8528,45,6,4,2,3,2,1
867,2239,10252,55,9,5,4,1,0,1
868,2240,8654,60,8,4,4,1,0,1
869,2240,8602,40,0,0,0,1,0,1
870,2241,8655,48,2,0,2,3,1,2
871,2241,8456,52,2,0,2,2,1,1
872,2242,8586,46,8,3,5,3,2,1
873,2242,8650,54,5,1,4,0,0,0
874,2243,8455,58,11,4,7,2,1,1
875,2243,8667,42,4,0,4,2,0,2
876,2244,8462,61,9,8,1,2,2,0
877,2244,9879,39,8,4,4,0,0,0
878,2245,8191,49,4,2,2,2,1,1
879,2245,10194,51,3,0,3,1,0,1
880,2246,8559,45,6,2,4,1,0,1
881,2246,8472,55,4,2,2,0,0,0
882,2247,10260,66,13,6,7,1,1,0
883,2247,8658,34,5,1,4,2,0,2
884,2248,8668,55,5,2,3,1,0,1
885,2248,9825,45,5,1,4,0,0,0
886,2249,8462,56,6,4,2,3,2,1
887,2249,8658,44,4,2,2,0,0,0
888,2250,10194,54,3,1,2,2,1,1
889,2250,8650,46,4,3,1,0,0,0
890,2251,8586,52,17,4,13,1,1,0
891,2251,8667,48,2,0,2,1,0,1
892,2252,8528,55,12,7,5,1,1,0
893,2252,8602,45,6,2,4,1,0,1
894,2253,10260,67,10,5,5,1,1,0
895,2253,8191,33,8,1,7,0,0,0
896,2254,8456,49,5,3,2,1,1,0
897,2254,8668,51,5,4,1,3,2,1
898,2255,8472,33,2,2,0,2,1,1
899,2255,8455,67,9,3,6,0,0,0
900,2256,9825,52,3,3,0,3,1,2
901,2256,8559,48,5,2,3,0,0,0
902,2257,9879,49,9,7,2,1,1,0
903,2257,8655,51,3,2,1,2,0,2
904,2258,10252,60,5,2,3,3,1,2
905,2258,8654,40,2,0,2,0,0,0
906,2260,8586,60,5,2,3,3,1,2
907,2260,9879,40,5,2,3,0,0,0
908,2262,8654,54,6,3,3,1,1,0
909,2262,8462,46,8,4,4,3,1,2
910,2263,10260,64,10,8,2,2,1,1
911,2263,8667,36,4,3,1,0,0,0
912,2265,8668,63,4,3,1,3,1,2
913,2265,8472,37,3,0,3,0,0,0
914,2266,8455,62,11,6,5,2,1,1
915,2266,8658,38,2,1,1,0,0,0
916,2267,8528,52,4,3,1,2,1,1
917,2267,8655,48,2,0,2,5,1,4
918,2268,10252,54,1,1,0,2,2,0
919,2268,9825,46,11,5,6,1,0,1
920,2269,8654,51,3,1,2,1,1,0
921,2269,8655,49,3,0,3,3,1,2
922,2270,8668,47,4,3,1,3,1,2
923,2270,8528,53,3,1,2,0,0,0
924,2271,10194,47,3,1,2,2,2,0
925,2271,8472,53,4,3,1,1,1,0
926,2272,8462,44,4,2,2,2,1,1
927,2272,8456,56,5,4,1,0,0,0
928,2273,8559,46,4,3,1,2,1,1
929,2273,8650,54,13,4,9,4,1,3
930,2274,8667,53,3,1,2,1,1,0
931,2274,8602,47,4,2,2,0,0,0
932,2276,8191,49,4,3,1,4,2,2
933,2276,8455,51,5,1,4,1,1,0
934,2277,10260,52,3,2,1,1,1,0
935,2277,9825,48,2,0,2,0,0,0
936,2278,8658,49,7,3,4,2,2,0
937,2278,8586,51,10,6,4,1,0,1
938,2279,8462,38,5,4,1,1,0,1
939,2279,10260,62,7,3,4,0,0,0
940,2280,8655,49,4,3,1,5,1,4
941,2280,10194,51,3,0,3,0,0,0
942,2282,8586,52,13,5,8,5,3,2
943,2282,10252,48,3,2,1,2,1,1
944,2283,8654,46,10,4,6,2,1,1
945,2283,8191,54,1,0,1,1,0,1
946,2284,9825,55,7,5,2,2,2,0
947,2284,8455,45,2,0,2,1,1,0
948,2285,8559,51,11,7,4,3,1,2
949,2285,9879,49,3,1,2,1,0,1
950,2286,8667,59,3,2,1,1,0,1
951,2286,8456,41,7,3,4,0,0,0
952,2287,8650,67,4,2,2,1,0,1
953,2287,8668,33,5,1,4,0,0,0
954,2288,8658,64,9,7,2,4,2,2
955,2288,8602,36,6,3,3,1,1,0
956,2289,9825,49,4,3,1,2,1,1
957,2289,8650,51,6,1,5,2,1,1
958,2290,9879,55,9,5,4,2,1,1
959,2290,8191,45,2,1,1,2,1,1
960,2291,8654,55,7,4,3,1,0,1
961,2291,8658,45,6,5,1,2,0,2
962,2293,8528,48,8,7,1,2,1,1
963,2293,10194,52,7,3,4,0,0,0
964,2294,8472,48,3,2,1,2,1,1
965,2294,8462,52,7,1,6,0,0,0
966,2295,8655,55,8,5,3,1,0,1
967,2295,8667,45,3,1,2,0,0,0
968,2297,8455,49,8,3,5,1,1,0
969,2297,8668,51,4,3,1,1,0,1
970,2298,8456,55,2,2,0,5,0,5
971,2298,8559,45,5,3,2,0,0,0
972,2299,8658,45,7,3,4,3,1,2
973,2299,9879,55,5,2,3,1,0,1
974,2300,8462,56,5,2,3,1,1,0
975,2300,10194,44,3,1,2,1,0,1
976,2301,8654,52,8,4,4,3,0,3
977,2301,8667,48,3,2,1,0,0,0
978,2302,8559,37,8,5,3,4,3,1
979,2302,8655,63,4,1,3,1,0,1
980,2303,8668,51,4,3,1,2,1,1
981,2303,10260,49,2,1,1,1,1,0
982,2304,9825,60,11,4,7,2,2,0
983,2304,8472,40,4,1,3,2,1,1
984,2305,8586,52,9,4,5,4,1,3
985,2305,8528,48,6,3,3,0,0,0
986,2306,8602,38,8,3,5,1,1,0
987,2306,8455,62,1,1,0,2,0,2
988,2307,8456,53,3,0,3,4,1,3
989,2307,8650,47,1,0,1,1,1,0
990,2308,8191,57,5,3,2,1,0,1
991,2308,10252,43,4,1,3,0,0,0
992,2309,8472,52,5,3,2,3,2,1
993,2309,9879,48,1,0,1,1,0,1
994,2310,8586,60,7,1,6,2,1,1
995,2310,8668,40,4,0,4,1,1,0
996,2311,10194,52,4,3,1,3,2,1
997,2311,9825,48,10,2,8,1,1,0
998,2312,8654,37,8,3,5,1,1,0
999,2312,10260,63,8,5,3,1,0,1
1000,2313,8655,40,5,3,2,2,1,1
1001,2313,8650,60,0,0,0,3,1,2
1002,2314,10252,56,4,1,3,2,0,2
1003,2314,8667,44,5,2,3,0,0,0
1004,2315,8455,60,15,5,10,2,2,0
1005,2315,8456,40,4,1,3,1,0,1
1006,2316,8528,44,5,2,3,1,1,0
1007,2316,8658,56,4,2,2,3,2,1
1008,2317,8191,53,6,2,4,2,0,2
1009,2317,8462,47,2,1,1,1,0,1
1010,2319,8650,46,3,2,1,3,2,1
1011,2319,8528,54,5,1,4,0,0,0
1012,2320,8654,47,9,5,4,3,0,3
1013,2320,8559,53,6,5,1,0,0,0
1014,2321,8456,53,9,7,2,2,2,0
1015,2321,8586,47,7,2,5,0,0,0
1016,2322,8455,59,6,3,3,1,1,0
1017,2322,8462,41,3,3,0,3,0,3
1018,2323,8667,46,2,1,1,2,1,1
1019,2323,8668,54,6,1,5,0,0,0
1020,2324,8658,53,2,2,0,7,2,5
1021,2324,8655,47,2,0,2,1,1,0
1022,2325,10252,44,7,3,4,2,2,0
1023,2325,8472,56,3,1,2,0,0,0
1024,2326,8191,34,4,3,1,1,0,1
1025,2326,9825,66,11,2,9,1,0,1
1026,2327,10260,53,4,3,1,2,1,1
1027,2327,8602,47,7,4,3,0,0,0
1028,2328,9879,52,4,2,2,2,1,1
1029,2328,10194,48,2,1,1,1,0,1
1030,2329,9825,60,15,9,6,2,1,1
1031,2329,8462,40,5,1,4,3,1,2
1032,2330,10252,48,3,3,0,6,5,1
1033,2330,8650,52,15,5,10,1,0,1
1034,2331,8655,51,7,4,3,1,1,0
1035,2331,8472,49,4,3,1,0,0,0
1036,2332,8586,45,9,5,4,1,0,1
1037,2332,8654,55,8,4,4,0,0,0
1038,2333,8456,65,11,8,3,1,0,1
1039,2333,8602,35,4,1,3,0,0,0
1040,2334,8455,55,5,2,3,1,1,0
1041,2334,9879,45,1,0,1,0,0,0
1042,2336,8667,38,3,2,1,2,1,1
1043,2336,8559,62,12,4,8,1,0,1
1044,2337,8191,44,5,3,2,5,3,2
1045,2337,8668,56,11,7,4,1,1,0
1046,2338,10260,58,9,6,3,1,1,0
1047,2338,8528,42,7,3,4,4,1,3
1048,2339,8655,44,8,4,4,1,1,0
1049,2339,8586,56,4,2,2,0,0,0
1050,2340,8472,48,8,6,2,3,1,2
1051,2340,8456,52,13,1,12,1,0,1
1052,2341,10252,43,4,2,2,2,1,1
1053,2341,10194,57,5,0,5,3,0,3
1054,2342,9879,36,5,3,2,2,2,0
1055,2342,10260,64,16,8,8,2,1,1
1056,2343,8650,58,8,2,6,2,2,0
1057,2343,8462,42,2,0,2,1,0,1
1058,2344,9825,59,7,4,3,1,1,0
1059,2344,8667,41,2,1,1,2,0,2
1060,2345,8658,49,4,3,1,1,1,0
1061,2345,8668,51,6,3,3,3,2,1
1062,2346,8559,51,4,2,2,2,2,0
1063,2346,8528,49,6,4,2,1,0,1
1064,2347,8191,55,11,3,8,3,1,2
1065,2347,8602,45,4,2,2,2,0,2
1066,2348,8455,55,12,6,6,1,0,1
1067,2348,8654,45,3,0,3,0,0,0
1068,2349,8191,49,6,5,1,2,1,1
1069,2349,8528,51,11,2,9,1,0,1
1070,2350,8472,53,7,5,2,1,1,0
1071,2350,8658,47,11,4,7,1,1,0
1072,2351,9825,60,4,2,2,4,3,1
1073,2351,8654,40,4,3,1,1,0,1
1074,2352,10252,54,8,3,5,3,0,3
1075,2352,8602,46,4,1,3,1,0,1
1076,2353,8455,52,8,5,3,7,3,4
1077,2353,8655,48,2,2,0,0,0,0
1078,2354,8462,58,5,2,3,4,0,4
1079,2354,8667,42,1,1,0,0,0,0
1080,2355,8559,34,4,4,0,2,2,0
1081,2355,8668,66,11,4,7,2,0,2
1082,2356,8456,54,5,3,2,1,0,1
1083,2356,9879,46,4,1,3,0,0,0
1084,2357,10260,55,4,2,2,2,1,1
1085,2357,8650,45,1,0,1,2,1,1
1086,2358,8586,53,7,3,4,1,1,0
1087,2358,10194,47,4,4,0,0,0,0
1088,2359,8650,55,15,7,8,1,1,0
1089,2359,8472,45,2,0,2,0,0,0
1090,2360,8456,46,6,2,4,3,2,1
1091,2360,8528,54,4,4,0,1,1,0
1092,2361,8462,45,4,3,1,1,1,0
1093,2361,8586,55,7,3,4,3,2,1
1094,2362,10260,48,4,3,1,1,1,0
1095,2362,8559,52,12,7,5,2,1,1
1096,2364,8668,53,12,4,8,2,1,1
1097,2364,8602,47,2,2,0,3,0,3
1098,2365,9879,53,8,4,4,2,1,1
1099,2365,8667,47,3,2,1,0,0,0
1100,2366,8455,62,5,4,1,8,2,6
1101,2366,10252,38,2,0,2,0,0,0
1102,2367,8655,47,5,3,2,2,1,1
1103,2367,8191,53,1,0,1,2,0,2
1104,2368,9825,52,8,3,5,1,0,1
1105,2368,8658,48,3,3,0,0,0,0
1106,2370,10194,53,2,1,1,3,2,1
1107,2370,8667,47,3,0,3,1,1,0
1108,2372,8455,53,3,3,0,3,2,1
1109,2372,10260,47,3,2,1,1,0,1
1110,2374,8668,54,4,2,2,1,1,0
1111,2374,8654,46,3,1,2,1,1,0
1112,2375,8456,65,5,4,1,3,1,2
1113,2375,8191,35,7,3,4,1,0,1
1114,2376,8559,44,6,3,3,2,0,2
1115,2376,10252,56,8,5,3,1,0,1
1116,2378,9825,55,12,5,7,1,1,0
1117,2378,8602,45,4,0,4,1,0,1
1118,2379,8654,59,7,5,2,1,0,1
1119,2379,8472,41,4,2,2,2,0,2
1120,2380,10194,41,4,2,2,1,1,0
1121,2380,8602,59,7,3,4,1,0,1
1122,2381,8528,52,11,4,7,2,1,1
1123,2381,8462,48,2,1,1,3,1,2
1124,2382,9825,59,10,3,7,2,2,0
1125,2382,8586,41,9,2,7,0,0,0
1126,2383,8456,60,6,3,3,1,1,0
1127,2383,8658,40,2,0,2,0,0,0
1128,2384,8650,57,11,5,6,4,1,3
1129,2384,9879,43,2,1,1,0,0,0
1130,2385,8191,40,3,2,1,5,2,3
1131,2385,8667,60,4,1,3,0,0,0
1132,2386,8559,40,4,2,2,3,1,2
1133,2386,8455,60,9,2,7,2,1,1
1134,2387,8655,39,7,3,4,1,1,0
1135,2387,10260,61,7,4,3,3,2,1
1136,2388,8668,55,7,4,3,3,1,2
1137,2388,10252,45,4,3,1,3,0,3
1138,2389,9825,58,7,3,4,3,1,2
1139,2389,8528,42,10,2,8,1,0,1
1140,2390,8455,46,8,4,4,1,1,0
1141,2390,8586,54,12,7,5,2,0,2
1142,2391,8191,40,2,1,1,1,0,1
1143,2391,8472,60,7,4,3,0,0,0
1144,2392,10194,64,4,2,2,3,2,1
1145,2392,8559,36,5,1,4,2,1,1
1146,2393,8462,49,10,5,5,1,1,0
1147,2393,10252,51,6,3,3,2,1,1
1148,2394,8650,61,9,4,5,1,0,1
1149,2394,8654,39,2,1,1,0,0,0
1150,2395,9879,52,2,2,0,4,1,3
1151,2395,8602,48,0,0,0,3,1,2
1152,2396,8668,46,2,1,1,4,1,3
1153,2396,8655,54,10,8,2,1,0,1
1154,2398,10260,53,5,3,2,3,2,1
1155,2398,8456,47,4,2,2,2,2,0
1156,2399,9879,44,4,1,3,2,2,0
1157,2399,8668,56,7,1,6,0,0,0
1158,2400,8667,40,6,3,3,3,1,2
1159,2400,8472,60,3,2,1,0,0,0
1160,2402,8654,45,2,1,1,2,1,1
1161,2402,8528,55,6,2,4,1,0,1
1162,2403,10260,54,7,3,4,1,0,1
1163,2403,8586,46,2,1,1,1,0,1
1164,2404,8455,54,12,7,5,1,0,1
1165,2404,10194,46,2,1,1,0,0,0
1166,2405,8650,49,6,4,2,3,1,2
1167,2405,8191,51,7,2,5,1,1,0
1168,2406,8559,57,7,4,3,3,1,2
1169,2406,8462,43,3,1,2,1,0,1
1170,2407,10252,54,7,6,1,6,2,4
1171,2407,8658,46,10,5,5,1,1,0
1172,2409,8667,43,1,1,0,5,2,3
1173,2409,8528,57,3,0,3,1,1,0
1174,2410,8559,41,5,1,4,3,1,2
1175,2410,8586,59,8,5,3,1,0,1
1176,2411,10260,61,8,4,4,5,1,4
1177,2411,8472,39,5,4,1,2,0,2
1178,2413,8602,51,11,7,4,2,0,2
1179,2413,8462,49,4,2,2,0,0,0
1180,2414,8456,52,11,5,6,1,1,0
1181,2414,10252,48,5,2,3,0,0,0
1182,2416,8655,45,5,3,2,1,0,1
1183,2416,9825,55,4,2,2,0,0,0
1184,2417,9879,55,3,1,2,1,1,0
1185,2417,8654,45,3,2,1,2,1,1
1186,2418,8455,48,8,1,7,2,1,1
1187,2418,8650,52,2,0,2,1,0,1
1188,2421,8528,42,3,2,1,3,1,2
1189,2421,8455,58,3,1,2,1,0,1
1190,2423,8658,49,5,2,3,1,1,0
1191,2423,8559,51,4,3,1,0,0,0
1192,2424,10252,53,10,7,3,2,1,1
1193,2424,8655,47,2,1,1,2,0,2
1194,2425,9825,58,6,2,4,2,0,2
1195,2425,9879,42,1,0,1,0,0,0
1196,2426,10260,51,11,8,3,2,0,2
1197,2426,10194,49,7,3,4,1,0,1
1198,2427,8456,55,7,4,3,2,1,1
1199,2427,8654,45,6,1,5,2,1,1
1200,2428,8650,55,5,3,2,2,0,2
1201,2428,8667,45,8,4,4,1,0,1
1202,2429,9825,52,4,2,2,1,1,0
1203,2429,10260,48,6,2,4,1,0,1
1204,2430,8586,70,15,10,5,2,2,0
1205,2430,8658,30,4,4,0,6,3,3
1206,2431,9879,39,2,1,1,2,1,1
1207,2431,10252,61,1,1,0,1,1,0
1208,2432,8668,59,14,8,6,2,1,1
1209,2432,8528,41,5,1,4,1,1,0
1210,2433,8602,56,14,8,6,2,1,1
1211,2433,8667,44,2,1,1,0,0,0
1212,2434,8654,53,4,3,1,1,0,1
1213,2434,8655,47,8,3,5,1,0,1
1214,2435,8650,65,13,4,9,2,1,1
1215,2435,8559,35,3,3,0,3,3,0
1216,2436,8462,41,7,3,4,1,1,0
1217,2436,8456,59,7,2,5,2,1,1
1218,2437,8472,53,6,2,4,1,1,0
1219,2437,10194,47,5,1,4,0,0,0
1220,2438,8455,58,17,9,8,1,1,0
1221,2438,8191,42,2,0,2,1,0,1
1222,2439,8650,48,11,7,4,2,2,0
1223,2439,8191,52,4,3,1,1,0,1
1224,2440,8667,51,5,4,1,3,2,1
1225,2440,8472,49,4,1,3,1,1,0
1226,2441,10260,40,12,8,4,1,1,0
1227,2441,8586,60,7,2,5,0,0,0
1228,2442,8456,55,3,1,2,2,0,2
1229,2442,9825,45,7,0,7,0,0,0
1230,2443,8655,54,4,1,3,1,1,0
1231,2443,8602,46,3,1,2,3,0,3
1232,2444,9879,51,10,3,7,2,2,0
1233,2444,8668,49,9,4,5,1,0,1
1234,2445,8658,46,7,3,4,4,3,1
1235,2445,10252,54,4,1,3,1,0,1
1236,2446,8559,58,6,3,3,2,1,1
1237,2446,8462,42,8,2,6,0,0,0
1238,2447,8455,53,14,4,10,1,0,1
1239,2447,10194,47,1,0,1,0,0,0
1240,2448,8654,47,6,4,2,2,1,1
1241,2448,8528,53,6,4,2,1,0,1
1242,2449,8456,55,3,2,1,2,2,0
1243,2449,10260,45,8,0,8,0,0,0
1244,2450,9825,55,10,8,2,2,0,2
1245,2450,8528,45,5,3,2,2,0,2
1246,2451,8650,51,10,4,6,2,2,0
