,match_id,team_id,possession_only_second_half,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
2932,4298,8191,41,4,2,2,2,1,1
2933,4298,8654,59,14,3,11,0,0,0
2934,4300,10252,54,6,5,1,4,2,2
2935,4300,8654,46,3,1,2,0,0,0
2936,4301,8650,60,5,3,2,1,0,1
2937,4301,8455,40,4,3,1,0,0,0
2938,4302,10260,59,7,4,3,2,2,0
2939,4302,9826,41,5,1,4,0,0,0
2940,4304,8667,64,13,2,11,3,2,1
2941,4304,8191,36,2,1,1,0,0,0
2942,4305,8466,69,5,3,2,1,1,0
2943,4305,8197,31,3,2,1,1,1,0
2944,4306,8456,55,9,3,6,2,2,0
2945,4306,10172,45,4,1,3,0,0,0
2946,4309,8191,49,6,5,1,2,1,1
2947,4309,10194,51,5,2,3,1,1,0
2948,4310,8650,68,8,4,4,1,1,0
2949,4310,9826,32,5,1,4,0,0,0
2950,4311,10260,54,7,4,3,2,1,1
2951,4311,9825,46,4,0,4,1,0,1
2952,4312,10172,46,3,1,2,2,1,1
2953,4312,10261,54,17,7,10,3,2,1
2954,4313,8466,32,9,7,2,1,1,0
2955,4313,10252,68,4,1,3,1,0,1
2956,4315,10003,41,7,2,5,1,1,0
2957,4315,8456,59,11,3,8,0,0,0
2958,4316,8667,55,4,1,3,2,2,0
2959,4316,8586,45,2,0,2,1,0,1
2960,4317,8659,41,3,2,1,3,1,2
2961,4317,8455,59,7,4,3,2,1,1
2962,4319,9825,61,11,9,2,1,1,0
2963,4319,8659,39,7,1,6,1,0,1
2964,4320,8191,36,4,3,1,2,2,0
2965,4320,10252,64,7,4,3,0,0,0
2966,4321,8455,65,12,6,6,2,1,1
2967,4321,8472,35,9,3,6,1,0,1
2968,4324,8667,46,8,2,6,3,2,1
2969,4324,10260,54,4,2,2,0,0,0
2970,4326,8466,49,8,3,5,2,0,2
2971,4326,8456,51,7,5,2,1,0,1
2972,4328,10194,46,5,4,1,4,1,3
2973,4328,8650,54,8,1,7,1,1,0
2974,4329,9825,44,4,2,2,1,0,1
2975,4329,8456,56,8,3,5,0,0,0
2976,4331,9826,47,3,2,1,5,3,2
2977,4331,8191,53,7,3,4,1,0,1
2978,4332,8654,64,11,6,5,5,1,4
2979,4332,8667,36,6,2,4,0,0,0
2980,4333,10252,28,2,2,0,2,2,0
2981,4333,8650,72,6,1,5,0,0,0
2982,4334,10260,71,8,2,6,3,2,1
2983,4334,10172,29,4,1,3,0,0,0
2984,4335,8466,48,3,1,2,2,1,1
2985,4335,10261,52,4,2,2,0,0,0
2986,4337,8586,55,10,8,2,1,0,1
2987,4337,8472,45,3,1,2,0,0,0
2988,4339,10252,21,4,3,1,2,1,1
2989,4339,9825,79,4,3,1,1,1,0
2990,4340,8191,45,5,3,2,1,1,0
2991,4340,8472,55,7,4,3,0,0,0
2992,4341,9826,23,4,3,1,1,1,0
2993,4341,8668,77,6,2,4,1,1,0
2994,4343,8456,60,6,2,4,3,1,2
2995,4343,8455,40,3,1,2,0,0,0
2996,4349,9825,72,15,8,7,1,1,0
2997,4349,8586,28,6,5,1,1,1,0
2998,4350,8455,64,8,4,4,1,0,1
2999,4350,10252,36,2,1,1,0,0,0
3000,4351,8197,58,4,1,3,2,0,2
3001,4351,9826,42,7,5,2,1,0,1
3002,4352,8456,55,7,3,4,1,0,1
3003,4352,8667,45,4,1,3,0,0,0
3004,4353,8650,45,14,11,3,2,1,1
3005,4353,8668,55,6,3,3,0,0,0
3006,4354,10260,53,3,2,1,1,1,0
3007,4354,8654,47,1,0,1,3,0,3
3008,4355,8466,57,7,3,4,3,1,2
3009,4355,10172,43,0,0,0,3,2,1
3010,4356,10261,52,4,3,1,3,2,1
3011,4356,10194,48,6,1,5,3,2,1
3012,4357,8472,60,5,4,1,1,1,0
3013,4357,10003,40,1,0,1,3,1,2
3014,4358,8191,43,7,3,4,3,2,1
3015,4358,8659,57,10,7,3,3,1,2
3016,4360,8455,42,3,2,1,2,0,2
3017,4360,9825,58,3,0,3,2,0,2
3018,4361,8667,59,7,3,4,1,0,1
3019,4361,9826,41,5,1,4,0,0,0
3020,4366,10003,70,4,2,2,2,2,0
3021,4366,10261,30,3,0,3,1,0,1
3022,4367,8586,41,5,4,1,3,1,2
3023,4367,8466,59,5,3,2,0,0,0
3024,4368,8654,46,5,2,3,4,0,4
3025,4368,10172,54,5,1,4,2,0,2
3026,4371,9826,33,3,2,1,1,0,1
3027,4371,8455,67,5,3,2,0,0,0
3028,4372,8668,55,10,6,4,3,2,1
3029,4372,10252,45,6,2,4,0,0,0
3030,4373,8586,39,12,6,6,1,1,0
3031,4373,8456,61,11,4,7,0,0,0
3032,4375,10172,41,9,4,5,3,3,0
3033,4375,8650,59,6,1,5,0,0,0
3034,4377,10003,54,7,3,4,3,1,2
3035,4377,10194,46,6,5,1,0,0,0
3036,4378,8659,33,2,1,1,1,0,1
3037,4378,10260,67,11,4,7,0,0,0
3038,4382,10252,71,10,7,3,2,0,2
3039,4382,10172,29,3,1,2,1,0,1
3040,4383,8466,57,5,5,0,2,1,1
3041,4383,10194,43,2,2,0,2,1,1
3042,4387,9826,31,7,5,2,2,0,2
3043,4387,8659,69,7,2,5,0,0,0
3044,4388,8456,71,9,4,5,3,2,1
3045,4388,8654,29,4,2,2,0,0,0
3046,4392,9817,32,6,3,3,1,1,0
3047,4392,8668,68,4,3,1,0,0,0
3048,4393,8472,55,5,3,2,2,0,2
3049,4393,8197,45,8,5,3,0,0,0
3050,4394,8586,49,6,3,3,3,2,1
3051,4394,10260,51,6,5,1,0,0,0
3052,4396,9826,37,6,4,2,1,0,1
3053,4396,9850,63,7,2,5,1,0,1
3054,4400,10252,48,4,2,2,3,1,2
3055,4400,10003,52,3,0,3,0,0,0
3056,4401,8586,54,7,2,5,2,1,1
3057,4401,8678,46,4,2,2,0,0,0
3058,4402,8197,45,5,4,1,2,2,0
3059,4402,9826,55,5,2,3,0,0,0
3060,4404,8456,38,3,1,2,1,0,1
3061,4404,10260,62,1,0,1,1,0,1
3062,4406,9817,36,7,3,4,2,0,2
3063,4406,10194,64,2,2,0,2,0,2
3064,4407,10261,55,13,8,5,3,1,2
3065,4407,8472,45,4,2,2,1,0,1
3066,4408,8455,47,5,3,2,2,2,0
3067,4408,8654,53,6,3,3,0,0,0
3068,4410,9826,51,9,6,3,1,1,0
3069,4410,10260,49,3,1,2,1,0,1
3070,4411,8668,63,4,4,0,1,1,0
3071,4411,8472,37,11,4,7,2,0,2
3072,4412,8456,74,8,5,3,6,2,4
3073,4412,9850,26,4,2,2,0,0,0
3074,4413,10261,54,10,2,8,3,1,2
3075,4413,10194,46,2,0,2,1,0,1
3076,4414,8466,30,3,3,0,5,3,2
3077,4414,8678,70,6,1,5,1,0,1
3078,4415,9825,46,3,2,1,1,1,0
3079,4415,10003,54,7,3,4,0,0,0
3080,4416,10252,43,6,2,4,2,0,2
3081,4416,8586,57,8,1,7,1,0,1
3082,4418,8197,51,5,5,0,2,0,2
3083,4418,8659,49,7,1,6,2,0,2
3084,4421,8678,71,12,8,4,1,1,0
3085,4421,10261,29,0,0,0,2,1,1
3086,4424,10260,64,5,3,2,1,0,1
3087,4424,8659,36,1,1,0,0,0,0
3088,4425,9850,37,4,1,3,4,2,2
3089,4425,10003,63,1,1,0,0,0,0
3090,4428,8668,45,7,6,1,3,2,1
3091,4428,8654,55,6,1,5,2,1,1
3092,4429,9850,28,3,2,1,1,1,0
3093,4429,8455,72,11,6,5,1,1,0
3094,4430,9826,70,10,3,7,1,1,0
3095,4430,8472,30,5,1,4,2,0,2
3096,4431,8668,53,9,3,6,3,3,0
3097,4431,10252,47,8,1,7,2,0,2
3098,4432,8456,56,5,1,4,1,1,0
3099,4432,8650,44,9,2,7,0,0,0
3100,4435,10003,45,7,4,3,3,2,1
3101,4435,8678,55,6,3,3,1,0,1
3102,4437,10260,52,6,1,5,2,2,0
3103,4437,9817,48,7,0,7,1,0,1
3104,4438,9825,81,6,1,5,2,1,1
3105,4438,8659,19,1,1,0,2,0,2
3106,4439,10252,64,6,6,0,1,1,0
3107,4439,9817,36,9,5,4,0,0,0
3108,4440,8678,68,12,3,9,3,2,1
3109,4440,8668,32,5,2,3,0,0,0
3110,4441,10261,48,3,2,1,1,0,1
3111,4441,9826,52,7,2,5,0,0,0
3112,4442,10260,68,6,4,2,1,0,1
3113,4442,8197,32,3,1,2,0,0,0
3114,4445,9825,60,3,1,2,1,0,1
3115,4445,9850,40,2,1,1,2,0,2
3116,4447,8586,53,7,5,2,5,0,5
3117,4447,8455,47,1,0,1,0,0,0
3118,4448,8654,62,8,3,5,2,1,1
3119,4448,8659,38,5,0,5,2,0,2
3120,4449,8472,24,5,1,4,1,0,1
3121,4449,9825,76,8,1,7,1,0,1
3122,4450,8455,66,11,6,5,1,0,1
3123,4450,8678,34,7,5,2,0,0,0
3124,4452,8654,35,5,2,3,1,1,0
3125,4452,10260,65,7,3,4,0,0,0
3126,4455,8456,47,4,2,2,1,1,0
3127,4455,10194,53,2,0,2,2,0,2
3128,4457,9817,45,8,2,6,1,0,1
3129,4457,9850,55,2,0,2,1,0,1
3130,4458,8659,31,6,2,4,1,1,0
3131,4458,8586,69,6,1,5,1,1,0
3132,4459,10252,51,7,2,5,1,1,0
3133,4459,9825,49,4,2,2,1,0,1
3134,4460,8678,46,4,3,1,3,2,1
3135,4460,10260,54,6,3,3,3,3,0
3136,4461,8466,60,7,4,3,4,2,2
3137,4461,9826,40,10,3,7,3,0,3
3138,4462,8197,29,4,3,1,2,2,0
3139,4462,8455,71,8,1,7,0,0,0
3140,4463,8650,74,15,6,9,2,1,1
3141,4463,8659,26,2,2,0,0,0,0
3142,4465,8668,61,4,1,3,3,1,2
3143,4465,9850,39,1,0,1,2,1,1
3144,4466,9817,48,8,4,4,1,1,0
3145,4466,8472,52,2,0,2,0,0,0
3146,4468,8654,48,21,8,13,1,1,0
3147,4468,10194,52,4,0,4,1,0,1
3148,4469,8456,66,10,3,7,1,1,0
3149,4469,9825,34,3,0,3,1,0,1
3150,4471,8668,68,8,3,5,2,2,0
3151,4471,8197,32,1,0,1,1,0,1
3152,4473,10261,43,4,2,2,3,2,1
3153,4473,10252,57,6,2,4,0,0,0
3154,4474,8466,54,10,4,6,3,2,1
3155,4474,8586,46,6,2,4,2,0,2
3156,4475,10194,65,11,2,9,2,1,1
3157,4475,9826,35,4,0,4,2,1,1
3158,4477,8650,68,8,2,6,1,1,0
3159,4477,9817,32,3,2,1,0,0,0
3160,4478,8678,65,7,3,4,2,2,0
3161,4478,8659,35,3,0,3,0,0,0
3162,4480,9826,44,4,1,3,1,1,0
3163,4480,8678,56,8,3,5,0,0,0
3164,4481,8455,58,8,3,5,1,1,0
3165,4481,9817,42,8,3,5,1,0,1
3166,4482,8650,57,13,12,1,3,3,0
3167,4482,8197,43,3,1,2,4,0,4
3168,4483,8472,22,4,2,2,1,0,1
3169,4483,8456,78,8,4,4,0,0,0
3170,4485,8466,32,5,1,4,3,2,1
3171,4485,9825,68,5,3,2,0,0,0
3172,4486,10260,63,8,4,4,2,1,1
3173,4486,10194,37,4,3,1,1,0,1
3174,4488,9850,33,4,3,1,4,2,2
3175,4488,8586,67,9,4,5,0,0,0
3176,4492,8456,59,12,6,6,4,2,2
3177,4492,8197,41,5,2,3,0,0,0
3178,4493,8455,34,3,1,2,4,3,1
3179,4493,10260,66,6,3,3,0,0,0
3180,4494,10252,57,4,2,2,1,1,0
3181,4494,9850,43,3,1,2,0,0,0
3182,4495,8650,52,8,5,3,1,0,1
3183,4495,8472,48,3,1,2,1,0,1
3184,4496,9817,30,5,2,3,1,0,1
3185,4496,8586,70,3,0,3,0,0,0
3186,4499,10260,52,3,1,2,4,2,2
3187,4499,10252,48,2,0,2,2,0,2
3188,4501,8650,51,4,2,2,2,1,1
3189,4501,8678,49,5,0,5,2,0,2
3190,4507,9817,68,10,4,6,2,1,1
3191,4507,8659,32,1,1,0,2,2,0
3192,4510,9826,39,5,2,3,2,1,1
3193,4510,8455,61,5,2,3,1,0,1
3194,4511,8586,54,11,7,4,1,0,1
3195,4511,8668,46,8,1,7,0,0,0
3196,4512,8678,37,4,1,3,4,2,2
3197,4512,8197,63,6,1,5,2,2,0
3198,4513,10260,56,10,6,4,1,1,0
3199,4513,10003,44,5,2,3,2,1,1
3200,4514,8466,60,5,5,0,3,2,1
3201,4514,9850,40,3,0,3,1,0,1
3202,4518,8654,31,6,1,5,2,0,2
3203,4518,8650,69,12,6,6,0,0,0
3204,4520,8654,56,3,2,1,1,1,0
3205,4520,8678,44,7,3,4,0,0,0
3206,4521,10003,43,6,2,4,3,0,3
3207,4521,8472,57,2,1,1,0,0,0
3208,4522,8650,65,11,4,7,1,1,0
3209,4522,9825,35,4,2,2,1,1,0
3210,4523,8659,39,5,2,3,3,2,1
3211,4523,8455,61,6,3,3,4,2,2
3212,4524,8668,41,4,2,2,1,1,0
3213,4524,8456,59,12,2,10,1,0,1
3214,4525,10260,46,3,1,2,1,0,1
3215,4525,10261,54,6,1,5,1,0,1
3216,4527,10194,73,5,3,2,2,1,1
3217,4527,9850,27,1,1,0,2,0,2
3218,4528,8586,58,12,6,6,1,1,0
3219,4528,8197,42,5,1,4,0,0,0
3220,4529,8197,42,6,4,2,3,1,2
3221,4529,10252,58,8,3,5,0,0,0
3222,4530,8678,39,6,1,5,3,1,2
3223,4530,9850,61,7,3,4,0,0,0
3224,4531,8668,43,5,3,2,4,1,3
3225,4531,8455,57,10,2,8,0,0,0
3226,4532,8650,56,10,2,8,1,1,0
3227,4532,10260,44,1,1,0,2,0,2
3228,4535,8466,52,5,4,1,5,3,2
3229,4535,8659,48,2,1,1,2,1,1
3230,4536,10194,44,8,2,6,4,2,2
3231,4536,9825,56,6,2,4,1,1,0
3232,4537,9817,53,5,3,2,4,2,2
3233,4537,10003,47,3,2,1,0,0,0
3234,4541,8668,70,8,3,5,3,2,1
3235,4541,10003,30,3,0,3,2,0,2
3236,4542,8197,43,4,3,1,4,2,2
3237,4542,10194,57,4,2,2,0,0,0
3238,4543,10260,56,3,2,1,3,2,1
3239,4543,8466,44,1,0,1,3,2,1
3240,4546,10261,53,2,2,0,2,1,1
3241,4546,9817,47,4,3,1,0,0,0
3242,4547,8659,41,1,1,0,1,0,1
3243,4547,10252,59,8,4,4,0,0,0
3244,4548,8456,54,12,1,11,2,2,0
3245,4548,8654,46,2,1,1,2,0,2
3246,4550,8197,83,7,6,1,2,1,1
3247,4550,8650,17,9,5,4,1,1,0
3248,4551,8586,57,6,6,0,1,1,0
3249,4551,9850,43,3,1,2,1,1,0
3250,4552,8472,57,6,2,4,4,2,2
3251,4552,8456,43,2,1,1,2,1,1
3252,4554,10252,29,2,1,1,1,0,1
3253,4554,8654,71,3,1,2,1,0,1
3254,4556,10260,40,6,6,0,3,2,1
3255,4556,10194,60,3,1,2,1,0,1
3256,4557,8659,44,7,2,5,2,1,1
3257,4557,10003,56,8,3,5,3,1,2
3258,4558,8668,46,6,2,4,3,2,1
3259,4558,10261,54,4,0,4,0,0,0
3260,4559,9850,61,8,2,6,2,2,0
3261,4559,10252,39,1,0,1,1,0,1
3262,4560,9825,41,6,3,3,1,1,0
3263,4560,8678,59,11,5,6,2,0,2
3264,4561,10260,43,12,7,5,4,2,2
3265,4561,8455,57,10,3,7,1,0,1
3266,4562,8650,66,6,3,3,2,1,1
3267,4562,8472,34,1,0,1,0,0,0
3268,4563,8197,42,5,3,2,2,1,1
3269,4563,8456,58,8,3,5,2,1,1
3270,4564,10261,61,11,6,5,1,0,1
3271,4564,8659,39,1,1,0,0,0,0
3272,4567,10003,55,8,2,6,2,2,0
3273,4567,9826,45,2,0,2,3,1,2
3274,4569,8197,21,3,2,1,1,1,0
3275,4569,9825,79,10,1,9,2,1,1
3276,4570,8650,62,3,2,1,5,2,3
3277,4570,10252,38,3,1,2,0,0,0
3278,4571,10194,35,3,3,0,3,1,2
3279,4571,8678,65,5,2,3,1,0,1
3280,4572,10261,40,5,4,1,1,0,1
3281,4572,8455,60,8,5,3,1,0,1
3282,4574,8668,77,17,9,8,3,2,1
3283,4574,8659,23,1,0,1,0,0,0
3284,4575,8456,52,6,1,5,4,1,3
3285,4575,8586,48,1,1,0,0,0,0
3286,4576,8654,56,5,1,4,5,2,3
3287,4576,9850,44,3,0,3,1,0,1
3288,4577,8472,38,9,2,7,4,1,3
3289,4577,10260,62,8,3,5,1,0,1
3290,4578,8466,44,10,6,4,1,1,0
3291,4578,10003,56,6,2,4,2,0,2
3292,4580,8650,69,21,11,10,1,1,0
3293,4580,8668,31,1,1,0,1,1,0
3294,4581,9825,68,6,3,3,2,1,1
3295,4581,10260,32,3,1,2,2,0,2
3296,4582,10261,40,2,1,1,1,1,0
3297,4582,8456,60,5,0,5,1,1,0
3298,4583,8455,68,5,2,3,2,1,1
3299,4583,8466,32,4,1,3,2,2,0
3300,4587,8659,47,3,2,1,1,1,0
3301,4587,9826,53,5,2,3,1,0,1
3302,4588,8472,56,6,1,5,2,0,2
3303,4588,8654,44,2,1,1,1,0,1
3304,4590,10252,52,7,5,2,2,0,2
3305,4590,8668,48,4,2,2,0,0,0
3306,4593,8455,54,5,4,1,1,0,1
3307,4593,9850,46,3,0,3,0,0,0
3308,4594,9826,45,7,3,4,1,1,0
3309,4594,8472,55,8,5,3,0,0,0
3310,4595,8586,69,3,1,2,1,0,1
3311,4595,8654,31,7,5,2,2,0,2
3312,4596,8650,48,5,2,3,1,0,1
3313,4596,8456,52,2,1,1,0,0,0
3314,4597,9817,40,5,4,1,1,0,1
3315,4597,10260,60,7,1,6,0,0,0
3316,4598,10261,54,4,3,1,1,1,0
3317,4598,10194,46,2,1,1,0,0,0
3318,4600,9826,41,8,3,5,1,0,1
3319,4600,8650,59,8,2,6,1,0,1
3320,4602,8456,69,7,5,2,1,0,1
3321,4602,10252,31,2,1,1,1,0,1
3322,4603,8678,49,10,3,7,2,2,0
3323,4603,10261,51,7,2,5,1,1,0
3324,4604,8466,72,9,4,5,2,2,0
3325,4604,8472,28,3,0,3,1,0,1
3326,4605,9850,46,6,2,4,2,1,1
3327,4605,10003,54,5,0,5,3,1,2
3328,4609,8650,31,8,5,3,1,0,1
3329,4609,9825,69,10,2,8,0,0,0
3330,4611,8456,55,10,7,3,2,1,1
3331,4611,8668,45,4,1,3,5,2,3
3332,4612,8586,57,8,4,4,3,1,2
3333,4612,8197,43,5,3,2,0,0,0
3334,4613,10260,76,16,9,7,2,1,1
3335,4613,10261,24,3,3,0,2,0,2
3336,4614,9850,44,10,3,7,2,1,1
3337,4614,10194,56,2,0,2,2,0,2
3338,4615,8472,40,6,3,3,2,1,1
3339,4615,10003,60,12,3,9,1,0,1
3340,4617,8455,49,3,2,1,1,1,0
3341,4617,8659,51,6,0,6,4,1,3
3342,4618,8678,56,4,3,1,1,0,1
3343,4618,8654,44,5,1,4,0,0,0
3344,4619,9825,70,7,2,5,2,1,1
3345,4619,8659,30,2,0,2,3,0,3
3346,4620,8586,69,8,6,2,2,1,1
3347,4620,10252,31,6,2,4,2,1,1
3348,4621,8678,46,5,3,2,3,3,0
3349,4621,10003,54,3,0,3,0,0,0
3350,4622,10261,58,4,2,2,2,1,1
3351,4622,8197,42,3,0,3,1,1,0
3352,4623,8650,58,17,9,8,1,1,0
3353,4623,8455,42,9,4,5,3,1,2
3354,4624,10260,65,12,7,5,2,0,2
3355,4624,9826,35,4,1,3,0,0,0
3356,4625,8456,71,11,6,5,1,1,0
3357,4625,9850,29,0,0,0,1,1,0
3358,4626,10194,60,5,2,3,1,1,0
3359,4626,8466,40,5,3,2,6,1,5
3360,4627,8472,33,8,5,3,2,2,0
3361,4627,8668,67,9,0,9,2,1,1
3362,4628,8654,61,7,3,4,1,1,0
3363,4628,9817,39,3,3,0,3,2,1
3364,4629,8455,59,6,2,4,2,1,1
3365,4629,8654,41,5,1,4,0,0,0
3366,4630,9826,64,8,4,4,3,0,3
3367,4630,8197,36,4,2,2,0,0,0
3368,4631,9825,35,4,2,2,1,0,1
3369,4631,8668,65,5,3,2,0,0,0
3370,4632,8456,56,6,3,3,1,1,0
3371,4632,10260,44,4,1,3,1,0,1
3372,4633,8472,57,5,3,2,1,0,1
3373,4633,10261,43,9,1,8,0,0,0
3374,4634,8650,49,12,8,4,2,1,1
3375,4634,8466,51,4,2,2,2,1,1
3376,4635,10252,44,7,4,3,3,2,1
3377,4635,10003,56,3,2,1,2,2,0
3378,4636,8586,53,6,3,3,4,2,2
3379,4636,8678,47,0,0,0,2,1,1
3380,4637,9817,55,3,1,2,2,0,2
3381,4637,10194,45,5,2,3,0,0,0
3382,4639,9825,60,10,7,3,1,0,1
3383,4639,9817,40,3,1,2,0,0,0
3384,4640,10252,42,9,6,3,1,1,0
3385,4640,8455,58,4,1,3,3,2,1
3386,4641,8456,55,4,2,2,2,1,1
3387,4641,8678,45,5,2,3,2,0,2
3388,4642,8197,40,6,1,5,1,0,1
3389,4642,8466,60,4,2,2,0,0,0
3390,4643,8650,38,10,6,4,2,1,1
3391,4643,8586,62,7,3,4,0,0,0
3392,4644,8668,53,7,2,5,1,0,1
3393,4644,10260,47,5,3,2,0,0,0
3394,4645,9850,42,3,3,0,5,2,3
3395,4645,10261,58,6,0,6,1,0,1
3396,4646,10003,57,5,2,3,1,0,1
3397,4646,10194,43,4,2,2,0,0,0
3398,4647,8659,35,1,1,0,3,1,2
3399,4647,8472,65,9,4,5,1,1,0
3400,4648,9826,28,4,1,3,2,0,2
3401,4648,8654,72,8,5,3,0,0,0
3402,4649,8678,57,4,3,1,2,0,2
3403,4649,10252,43,0,0,0,1,0,1
3404,4650,9850,58,6,2,4,1,1,0
3405,4650,9826,42,5,2,3,0,0,0
3406,4651,10194,45,2,1,1,1,1,0
3407,4651,8650,55,5,2,3,2,0,2
3408,4652,8456,66,5,1,4,3,1,2
3409,4652,8659,34,3,1,2,2,0,2
3410,4653,8466,48,7,4,3,2,1,1
3411,4653,10261,52,3,1,2,0,0,0
3412,4654,8197,46,8,3,5,1,0,1
3413,4654,8472,54,5,2,3,3,0,3
3414,4655,8455,64,5,2,3,3,3,0
3415,4655,10003,36,8,4,4,0,0,0
3416,4656,10260,53,2,1,1,2,2,0
3417,4656,8586,47,7,1,6,1,0,1
3418,4657,9817,42,6,3,3,1,0,1
3419,4657,8668,58,7,2,5,0,0,0
3420,4658,8654,29,11,6,5,1,1,0
3421,4658,9825,71,4,3,1,1,0,1
3422,4659,9825,58,9,2,7,2,1,1
3423,4659,9826,42,2,1,1,0,0,0
3424,4662,8668,43,4,1,3,1,0,1
3425,4662,8466,57,5,2,3,0,0,0
3426,4663,8654,62,4,2,2,2,1,1
3427,4663,8197,38,0,0,0,0,0,0
3428,4664,10260,65,4,2,2,1,0,1
3429,4664,10252,35,2,1,1,3,0,3
3430,4665,10261,25,4,3,1,3,1,2
3431,4665,10003,75,4,0,4,2,0,2
3432,4666,9850,69,10,6,4,2,1,1
3433,4666,8472,31,0,0,0,0,0,0
3434,4667,8586,51,5,3,2,1,0,1
3435,4667,10194,49,3,2,1,0,0,0
3436,4668,9817,35,5,2,3,2,0,2
3437,4668,8659,65,6,4,2,0,0,0
3438,4669,10252,43,9,4,5,2,0,2
3439,4669,8466,57,6,2,4,0,0,0
3440,4670,8455,56,4,3,1,2,2,0
3441,4670,8678,44,5,3,2,0,0,0
3442,4671,9826,62,10,4,6,2,1,1
3443,4671,8668,38,7,5,2,1,1,0
3444,4672,10003,59,5,2,3,1,1,0
3445,4672,8197,41,8,3,5,1,1,0
3446,4673,8650,68,7,1,6,3,1,2
3447,4673,10261,32,1,0,1,0,0,0
3448,4674,10194,54,3,1,2,5,2,3
3449,4674,8456,46,4,1,3,1,1,0
3450,4675,9817,44,8,2,6,2,2,0
3451,4675,9850,56,9,5,4,0,0,0
3452,4676,9825,67,14,9,5,1,1,0
3453,4676,8472,33,5,2,3,1,1,0
3454,4677,8586,61,7,6,1,2,2,0
3455,4677,8659,39,6,3,3,0,0,0
3456,4679,9850,30,6,3,3,2,1,1
3457,4679,9825,70,7,3,4,3,1,2
3458,4680,8586,54,6,3,3,2,1,1
3459,4680,8455,46,5,1,4,3,0,3
3460,4681,8668,49,4,1,3,3,1,2
3461,4681,8678,51,6,2,4,1,0,1
3462,4682,10260,64,17,9,8,1,1,0
3463,4682,8197,36,4,0,4,2,1,1
3464,4684,8466,41,4,1,3,2,1,1
3465,4684,8456,59,4,2,2,3,1,2
3466,4685,8472,45,6,3,3,4,1,3
3467,4685,10194,55,4,2,2,1,0,1
3468,4686,10003,42,9,6,3,1,0,1
3469,4686,8650,58,5,3,2,0,0,0
3470,4687,9817,66,8,4,4,2,1,1
3471,4687,10252,34,1,0,1,0,0,0
3472,4688,8659,41,7,5,2,2,1,1
3473,4688,8654,59,1,1,0,0,0,0
3474,4689,10261,56,7,3,4,1,1,0
3475,4689,10252,44,0,0,0,0,0,0
3476,4690,8678,55,6,2,4,3,3,0
3477,4690,8659,45,4,2,2,1,0,1
3478,4691,9826,52,6,4,2,4,1,3
3479,4691,10194,48,3,2,1,0,0,0
3480,4692,8197,56,15,4,11,3,2,1
3481,4692,8668,44,4,1,3,3,2,1
3482,4693,8650,60,9,4,5,2,2,0
3483,4693,9817,40,3,1,2,1,0,1
3484,4694,8456,62,2,1,1,3,1,2
3485,4694,9825,38,1,0,1,2,0,2
3486,4695,9850,27,6,4,2,3,1,2
3487,4695,10260,73,8,7,1,0,0,0
3488,4696,8472,25,7,3,4,1,1,0
3489,4696,8455,75,7,2,5,2,1,1
3490,4697,8586,68,9,4,5,2,1,1
3491,4697,8466,32,3,1,2,1,0,1
3492,4698,8654,45,12,5,7,1,1,0
3493,4698,10003,55,6,2,4,1,1,0
3494,4699,9825,62,7,4,3,4,1,3
3495,4699,10252,38,4,1,3,0,0,0
3496,4700,8455,55,11,9,2,2,2,0
3497,4700,8197,45,10,3,7,4,2,2
3498,4701,8668,46,9,6,3,2,0,2
3499,4701,9850,54,4,3,1,1,0,1
3500,4702,10260,71,5,1,4,2,1,1
3501,4702,8678,29,5,2,3,2,0,2
3502,4703,8586,134,8,4,4,1,1,0
3503,4703,10261,-34,11,8,3,2,0,2
3504,4704,9826,54,5,4,1,4,3,1
3505,4704,8466,46,4,3,1,1,1,0
3506,4705,8654,47,10,2,8,1,0,1
3507,4705,10194,53,3,0,3,0,0,0
3508,4706,8456,58,5,4,1,2,0,2
3509,4706,10003,42,1,1,0,1,0,1
3510,4707,9817,57,6,5,1,1,0,1
3511,4707,8472,43,2,1,1,0,0,0
3512,4708,8650,58,3,3,0,1,1,0
3513,4708,8659,42,5,1,4,5,2,3
3514,4709,10252,61,10,4,6,2,0,2
3515,4709,8472,39,2,0,2,0,0,0
3516,4710,8678,55,1,1,0,1,1,0
3517,4710,8197,45,1,0,1,0,0,0
3518,4711,8455,63,17,7,10,4,1,3
3519,4711,9826,37,4,2,2,0,0,0
3520,4713,8456,55,8,4,4,1,0,1
3521,4713,9817,45,4,1,3,0,0,0
3522,4714,9825,74,16,6,10,1,1,0
3523,4714,10261,26,0,0,0,1,0,1
3524,4716,10194,36,7,3,4,1,1,0
3525,4716,8659,64,8,5,3,0,0,0
3526,4717,10260,66,5,3,2,1,0,1
3527,4717,10003,34,3,2,1,1,0,1
3528,4718,8586,55,12,7,5,1,1,0
3529,4718,8668,45,4,2,2,0,0,0
3530,4720,9826,40,4,3,1,1,1,0
3531,4720,8456,60,11,6,5,0,0,0
3532,4725,8472,43,7,5,2,2,0,2
3533,4725,8586,57,8,4,4,0,0,0
3534,4727,8466,70,9,3,6,3,1,2
3535,4727,8659,30,2,0,2,1,1,0
3536,4729,8659,33,7,3,4,2,1,1
3537,4729,10252,67,9,4,5,1,0,1
